time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
169000,2025-03-04 13:47:17,51.2584248843526,-0.0464055811487949,35.433072,,,560.14434732094,43.635172,0,128.84186764,399.46195504,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,333.7, 2.7, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,342.8,-89.9,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169100,2025-03-04 13:47:17,51.258424866054,-0.0464054368101279,35.433072,,,560.14434732094,43.635172,0,128.818245592,399.49476344,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,333.7, 2.8, 0,0,0,1024,1024,1024,1064,0,0,0,6,342.8,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169200,2025-03-04 13:47:17,51.258424757213,-0.0464054162216126,35.433072,,,560.14434732094,43.635172,0,128.836618296,399.53413352,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,333.8, 3.1, 0,0,0,1024,1024,1024,1610,0,0,0,89,342.8,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169300,2025-03-04 13:47:17,51.2584247424182,-0.046405299206539,35.433072,,,560.14434732094,43.635172,0,128.81726134,399.56038024,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,334, 3.2, 0,0,0,1024,1024,1024,1024,0,0,0,0,342.9,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169400,2025-03-04 13:47:17,51.2584246544973,-0.0464051775371454,35.433072,,,560.14434732094,43.635172,0,128.81234008,399.60303116,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,334.8, 3.3, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,344.1,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169500,2025-03-04 13:47:18,51.2584246319153,-0.0464050755801598,35.433072,,,560.14434732094,43.635172,0,128.7975763,399.62927788,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,335.6, 3.4, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,345.3,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169600,2025-03-04 13:47:18,51.2584245430435,-0.0464049049034984,35.433072,,,560.14434732094,43.635172,0,128.783468688,399.67849048,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,336.6, 3.4, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,345.9,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169700,2025-03-04 13:47:18,51.2584245217722,-0.0464047787440346,35.433072,,,560.14434732094,43.963256,0,128.763783648,399.70801804,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,337.2, 3.5, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,346.1,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169800,2025-03-04 13:47:18,51.2584245813456,-0.0464047022489033,35.433072,,,560.14434732094,43.963256,0,128.737208844,399.7375456,24,5,11.913,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,337.4, 3.5, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,346.1,-90,0,90,3.97,3.975,3.968,0,0,0,7.136,82.94,560.14434732094,35.433072,6,P-GPS,
169900,2025-03-04 13:47:18,51.2584245655998,-0.0464045478897334,35.433072,,,560.14434732094,43.963256,0,128.711290208,399.77363484,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,337.4, 3.3, 0,0,0,1024,1024,1024,1024,0,0,0,0,346.1,-89.9,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170000,2025-03-04 13:47:18,51.258424443763,-0.0464044261108053,35.433072,,,560.14434732094,43.963256,0,128.712930628,399.82612828,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,337.4, 2.7, 0,0,0,1024,1024,1024,1684,0,0,0,100,346.1,-89.9,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170100,2025-03-04 13:47:18,51.2584244077997,-0.046404250341785,35.433072,,,560.14434732094,43.963256,0,128.687011992,399.8687792,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,338.7, 2.5, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,347,-89.9,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170200,2025-03-04 13:47:18,51.258424431127,-0.0464040455517229,35.433072,,,560.14434732094,43.963256,0,128.643704904,399.91471096,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,339.3, 2.8, 0,0,0,1024,1024,1024,1024,0,0,0,0,350,-90,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170300,2025-03-04 13:47:18,51.2584243931505,-0.0464039140808898,35.433072,,,560.14434732094,43.963256,0,128.626316452,399.94751936,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,341.2, 2.5, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,351.8,-89.9,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170400,2025-03-04 13:47:18,51.2584242775674,-0.046403867263909,35.433072,,,560.14434732094,43.963256,0,128.641080232,399.99017028,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,343, 2.6, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170500,2025-03-04 13:47:19,51.2584242333286,-0.0464037564910906,35.433072,,,560.14434732094,43.963256,0,128.629269208,400.02297868,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344, 2.8, 1.1,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170600,2025-03-04 13:47:19,51.2584241915056,-0.0464036423781099,35.433072,,,560.14434732094,43.963256,0,128.616473932,400.05250624,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.4, 2.8, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170700,2025-03-04 13:47:19,51.2584242762225,-0.046403422310901,35.433072,,,560.14434732094,43.635172,0,128.557418812,400.11156136,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.5, 2.6, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170800,2025-03-04 13:47:19,51.2584241752115,-0.0464032552481861,35.433072,,,560.14434732094,43.635172,0,128.54659204,400.1640548,24,5,11.915,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.4, 2.4, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,90,3.97,3.978,3.967,0,0,0,6.972,83.12,560.14434732094,35.433072,6,P-GPS,
170900,2025-03-04 13:47:19,51.258424132035,-0.0464031047219825,35.433072,,,560.14434732094,43.635172,0,128.526907,400.20014404,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.5, 2.1, 1.2,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171000,2025-03-04 13:47:19,51.2584240552081,-0.0464028734296363,35.433072,,,560.14434732094,43.635172,0,128.49901986,400.26248,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.7, 2.3, 0.5,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171100,2025-03-04 13:47:19,51.2584240222517,-0.0464026702822497,35.433072,,,560.14434732094,43.635172,0,128.467195712,400.30841176,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.6, 2.2, -0.1,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171200,2025-03-04 13:47:19,51.2584239815851,-0.0464024318715566,35.433072,,,560.14434732094,43.635172,0,128.430778388,400.36418604,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.5, 2.6, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171300,2025-03-04 13:47:19,51.258423961556,-0.0464022237413112,35.433072,,,560.14434732094,43.635172,0,128.395345316,400.41339864,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.4, 2.5, -0.3,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171400,2025-03-04 13:47:19,51.258423921472,-0.0464021359115668,35.433072,,,560.14434732094,43.635172,0,128.387143216,400.43964536,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.2, 2.5, -0.6,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171500,2025-03-04 13:47:20,51.2584238994811,-0.0464019686846091,35.433072,,,560.14434732094,43.635172,0,128.359912244,400.47901544,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344, 2.6, -0.2,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171600,2025-03-04 13:47:20,51.2584239717419,-0.0464018185417422,35.433072,,,560.14434732094,43.635172,0,128.31693324,400.52166636,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,343.9, 2.8, 0.2,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171700,2025-03-04 13:47:20,51.2584239733182,-0.0464017059072067,35.433072,,,560.14434732094,43.635172,0,128.295279696,400.54791308,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.1, 3.4, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171800,2025-03-04 13:47:20,51.2584240298847,-0.0464015510004775,35.433072,,,560.14434732094,43.635172,0,128.25459728,400.58728316,24,5,11.92,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.3, 4.1, 0.6,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.97,3.978,3.968,0,0,0,6.922,83.12,560.14434732094,35.433072,6,P-GPS,
171900,2025-03-04 13:47:20,51.2584240525695,-0.0464014224317178,35.433072,,,560.14434732094,43.635172,0,128.225397804,400.61681072,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.5, 4.2, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.14434732094,35.433072,6,P-GPS,
172000,2025-03-04 13:47:20,51.2584242437459,-0.0464011113588482,35.433072,,,560.14434732094,43.635172,0,128.127628772,400.71851676,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.6, 4.3, 0.2,1,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.14434732094,35.433072,6,P-GPS,
172100,2025-03-04 13:47:20,51.2584242805402,-0.0464009194365769,35.433072,,,560.14434732094,43.635172,0,128.083665516,400.76444852,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.5, 4.3, -0.3,0,0,1024,1024,1469,1024,0,0,67,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.14434732094,35.433072,6,P-GPS,
172200,2025-03-04 13:47:20,51.2584243774733,-0.0464008129895297,35.433072,,,560.14434732094,43.963256,0,128.043639268,400.80709944,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.3, 3.9, -0.5,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-89.9,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.14434732094,35.433072,6,P-GPS,
172300,2025-03-04 13:47:20,51.2584244094017,-0.0464006044212354,35.433072,,,560.14434732094,43.963256,0,127.997707508,400.85631204,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,-0.671082,344.1, 3.1, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.14434732094,35.433072,6,P-GPS,
172400,2025-03-04 13:47:20,51.2584244396596,-0.0464004254763488,35.761156,,,560.47243132094,43.963256,0,127.958009344,400.89896296,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,-0.671082,343.7, 4.9, -1.1,0,0,1024,1024,1074,1024,0,0,8,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.47243132094,35.761156,6,P-GPS,
172500,2025-03-04 13:47:21,51.2584243207012,-0.0464003162914959,35.761156,,,560.47243132094,43.963256,0,127.961618268,400.94817556,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,-0.447388,343.6, 5.1, -0.6,0,0,1024,1024,1074,1024,0,0,8,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.47243132094,35.761156,6,P-GPS,
172600,2025-03-04 13:47:21,51.2584245362072,-0.0464003046830921,35.761156,,,560.47243132094,44.29134,0,127.915358424,401.02691572,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,-0.223694,343.7, 4.4, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.47243132094,35.761156,6,P-GPS,
172700,2025-03-04 13:47:21,51.2584245436689,-0.0464002245740541,35.761156,,,560.47243132094,44.29134,0,127.89862614,401.04331992,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,343.8, 4.2, 0.4,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.47243132094,35.761156,6,P-GPS,
172800,2025-03-04 13:47:21,51.2584244472497,-0.0464000765119358,35.761156,,,560.47243132094,44.29134,0,127.89042404,401.09253252,24,5,11.916,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344, 4.4, 1,0,0,1024,1024,364,1062,0,0,-100,6,352.6,-90,0,89,3.969,3.975,3.964,0,0,0,6.962,83.12,560.47243132094,35.761156,6,P-GPS,
172900,2025-03-04 13:47:21,51.2584244389314,-0.0464000374704175,35.761156,,,560.47243132094,44.29134,0,127.884846612,401.10237504,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0.223694,344.4, 4.7, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,352.6,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.47243132094,35.761156,6,P-GPS,
173000,2025-03-04 13:47:21,51.2584246966202,-0.0463999128441516,35.761156,,,560.47243132094,44.29134,0,127.80840304,401.20080024,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0.894776,344.5, 4.2, 2.6,0,0,1024,1024,1024,1024,0,0,0,0,352.7,-89.9,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.47243132094,35.761156,6,P-GPS,
173100,2025-03-04 13:47:21,51.2584247050242,-0.0463998585254881,35.761156,,,560.47243132094,43.963256,0,127.796263932,401.2139236,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0.671082,344.7, 3, 1.6,0,0,1024,1024,1024,1024,0,0,0,0,352.7,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.47243132094,35.761156,6,P-GPS,
173200,2025-03-04 13:47:21,51.2584246710398,-0.0463998871632424,35.433072,,,560.14434732094,43.963256,0,127.808731124,401.22704696,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0.447388,345.1, 4.6, 2.1,0,0,1274,1024,1024,1024,38,0,0,0,352.7,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173300,2025-03-04 13:47:21,51.2584246787841,-0.0463998112156556,35.433072,,,560.14434732094,43.963256,0,127.792983092,401.246732,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0.223694,345.2, 4.5, 2,0,0,1339,1024,1024,1024,48,0,0,0,352.7,-89.9,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173400,2025-03-04 13:47:21,51.2584246424181,-0.0463998194291467,35.433072,,,560.14434732094,43.963256,0,127.80184136,401.25985536,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,345.1, 1.1, 0.7,0,0,1339,1024,1024,1024,48,0,0,0,352.7,-89.9,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173500,2025-03-04 13:47:22,51.2584246573073,-0.04639972831401,35.433072,,,560.14434732094,44.29134,0,127.781500152,401.2795404,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0,0,0,344.9, -3.8, 0.6,0,0,1330,1024,1024,1024,46,0,0,0,352.7,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173600,2025-03-04 13:47:22,51.2584247346311,-0.0463998262190431,35.433072,,,560.14434732094,44.29134,0.223694,127.784124824,401.31562964,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0.223694,0,0,344.7, -6.3, 0.8,0,0,1298,1024,1024,1024,42,0,0,0,352.7,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173700,2025-03-04 13:47:22,51.2584249699865,-0.0463998697506715,35.433072,,,560.14434732094,43.963256,0.7158208,127.744098576,401.40421232,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0.671082,-0.223694,0,344.7, -6.7, 0.8,0,0,1120,1024,1024,1024,15,0,0,0,352.7,-89.9,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173800,2025-03-04 13:47:22,51.258425348724,-0.0464000598659997,35.433072,,,560.14434732094,43.963256,0.9171454,127.702431908,401.54856928,24,5,11.928,562.11285132094,37.401576,11.1847,129.915686572,0.894776,-0.223694,0,344.7, -4.2, 0.8,0,0,1141,1024,1024,1024,18,0,0,0,352.7,-90,0,89,3.978,3.972,3.952,0,0,0,6.953,83.3,560.14434732094,35.433072,6,P-GPS,
173900,2025-03-04 13:47:22,51.2584258342037,-0.0464002305426792,35.433072,,,560.14434732094,43.635172,1.2079476,127.635174688,401.72901548,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.11847,-0.447388,0,344.8, -0.7, 0.8,0,0,1150,1024,1024,1024,19,0,0,0,352.7,-89.9,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174000,2025-03-04 13:47:22,51.2584263773463,-0.0464004241624007,35.433072,,,560.14434732094,43.635172,1.4092722,127.561027704,401.93242756,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.447388,0,344.9, 0.8, 0.6,1,0,1151,1024,1024,1024,19,0,0,0,352.7,-89.9,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174100,2025-03-04 13:47:22,51.2584265655157,-0.0464006793286601,35.433072,,,560.14434732094,43.635172,1.4092722,127.570870224,402.02101024,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.447388,0,344.9, 1.4, 0.6,0,0,1151,1024,1024,1024,19,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174200,2025-03-04 13:47:22,51.2584268853394,-0.0464007086234996,35.433072,,,560.14434732094,43.635172,1.4092722,127.511158936,402.13912048,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.447388,0,344.8, 1.8, 0.7,0,0,1151,1024,1024,1024,19,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174300,2025-03-04 13:47:22,51.2584274254835,-0.046400918505952,35.433072,,,560.14434732094,43.635172,1.4092722,127.441277044,402.34253256,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.447388,0,344.8, 2.1, 0.9,0,0,1178,1024,1024,1024,23,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174400,2025-03-04 13:47:22,51.2584279652422,-0.0464011238983481,35.433072,,,560.14434732094,43.635172,1.4092722,127.370738984,402.54594464,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.447388,0,344.8, 1.8, 1.2,0,0,1227,1024,1024,1024,31,0,0,0,352.7,-89.9,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174500,2025-03-04 13:47:23,51.2584283630579,-0.0464015276195219,35.433072,,,560.14434732094,43.963256,1.3645334,127.366801976,402.71654832,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.223694,0,344.9, 1.1, 0.4,0,0,1231,1024,1024,1024,31,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174600,2025-03-04 13:47:23,51.2584289100727,-0.0464017166944298,35.433072,,,560.14434732094,43.963256,1.3645334,127.292326908,402.9199604,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.342164,-0.223694,0,344.8, 0.2, 0,0,0,1259,1024,1024,1024,36,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174700,2025-03-04 13:47:23,51.2584295710257,-0.0464021799909292,35.433072,,,560.14434732094,43.963256,1.5882274,127.247051316,403.1824276,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.223694,0,344.6, -0.3, 0,0,0,1182,1024,1024,1024,24,0,0,0,352.7,-89.9,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174800,2025-03-04 13:47:23,51.2584304171754,-0.046402471406133,35.433072,,,560.14434732094,43.963256,1.6329662,127.132878084,403.50066908,24,5,11.902,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.447388,0,344.5, -1, -0.2,0,0,1129,1024,1024,1024,16,0,0,0,352.7,-90,0,89,3.972,3.974,3.961,0,0,0,7.159,83.3,560.14434732094,35.433072,6,P-GPS,
174900,2025-03-04 13:47:23,51.2584310857699,-0.0464027452444381,35.433072,,,560.14434732094,43.963256,1.8342908,127.051185168,403.75001292,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.789552,-0.447388,0,344.4, 0.2, -0.3,0,0,1154,1024,1024,1024,20,0,0,0,352.7,-90,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175000,2025-03-04 13:47:23,51.2584318968815,-0.046403141628248,35.433072,,,560.14434732094,43.963256,1.8342908,126.964899076,404.06169272,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.789552,-0.447388,0,344.2, 1.4, -0.1,1,0,1161,1024,1024,1024,21,0,0,0,352.7,-90,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175100,2025-03-04 13:47:23,51.2584325928297,-0.0464034618454676,35.433072,,,560.14434732094,43.963256,1.8342908,126.887799336,404.32415992,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.789552,-0.447388,0,344.3, 1.7, 0.1,0,0,1161,1024,1024,1024,21,0,0,0,352.7,-90,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175200,2025-03-04 13:47:23,51.2584333132533,-0.0464039113980236,35.433072,,,560.14434732094,43.963256,1.6329662,126.831368888,404.60631216,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.447388,0,344.4, 1.5, 0.2,0,0,1165,1024,1024,1024,21,0,0,0,352.7,-89.9,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175300,2025-03-04 13:47:23,51.2584339927962,-0.0464042467828468,35.433072,,,560.14434732094,44.29134,1.6329662,126.761158912,404.86549852,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.447388,0,344.5, 1.6, 0.2,0,0,1166,1024,1024,1024,22,0,0,0,352.7,-90,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175400,2025-03-04 13:47:23,51.2584346838014,-0.0464046951855151,35.433072,,,560.14434732094,44.29134,1.6329662,126.711290144,405.13780824,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.447388,0,344.5, 1.7, 0,0,0,1258,1024,1024,1024,35,0,0,0,352.7,-90,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
175500,2025-03-04 13:47:23,51.2584353531155,-0.0464050538419448,35.433072,,,560.14434732094,44.619424,1.6329662,126.648954184,405.3969946,24,5,11.908,562.11285132094,37.401576,11.1847,129.915686572,1.565858,-0.447388,0,344.4, 0.7, 0.2,0,0,1156,1024,1024,1024,20,0,0,0,352.7,-89.9,0,89,3.972,3.978,3.967,0,0,0,7.115,83.48,560.14434732094,35.433072,6,P-GPS,
